module,uid,ProducerName,switches,file,rank,flushes,record_id,exe,max_byte,type,job_id,op,cnt,schema,off,pt_sel,dur,len,ndims,reg_hslab,irreg_hslab,npoints,timestamp,total,start
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,465567743,MOD,4789,read,111,N/A,461373440,-1,0.000490,4194304,-1,-1,-1,-1,1718735595.698853,0.062592,27.634460
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,469762047,MOD,4789,read,112,N/A,465567744,-1,0.000508,4194304,-1,-1,-1,-1,1718735595.699546,0.063100,27.635135
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,473956351,MOD,4789,read,113,N/A,469762048,-1,0.000559,4194304,-1,-1,-1,-1,1718735595.700474,0.063659,27.636013
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,478150655,MOD,4789,read,114,N/A,473956352,-1,0.000521,4194304,-1,-1,-1,-1,1718735595.701448,0.064180,27.637025
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,482344959,MOD,4789,read,115,N/A,478150656,-1,0.001055,4194304,-1,-1,-1,-1,1718735595.702990,0.065235,27.638033
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,486539263,MOD,4789,read,116,N/A,482344960,-1,0.000498,4194304,-1,-1,-1,-1,1718735595.704726,0.065732,27.640326
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,490733567,MOD,4789,read,117,N/A,486539264,-1,0.000514,4194304,-1,-1,-1,-1,1718735595.705651,0.066246,27.641234
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,494927871,MOD,4789,read,118,N/A,490733568,-1,0.000519,4194304,-1,-1,-1,-1,1718735595.706623,0.066765,27.642201
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,499122175,MOD,4789,read,119,N/A,494927872,-1,0.000502,4194304,-1,-1,-1,-1,1718735595.707603,0.067268,27.643198
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,503316479,MOD,4789,read,120,N/A,499122176,-1,0.000570,4194304,-1,-1,-1,-1,1718735595.709574,0.067837,27.645103
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,507510783,MOD,4789,read,121,N/A,503316480,-1,0.000478,4194304,-1,-1,-1,-1,1718735595.710224,0.068315,27.645844
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,511705087,MOD,4789,read,122,N/A,507510784,-1,0.001333,4194304,-1,-1,-1,-1,1718735595.712018,0.069648,27.646782
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,515899391,MOD,4789,read,123,N/A,511705088,-1,0.000526,4194304,-1,-1,-1,-1,1718735595.713028,0.070174,27.648600
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,520093695,MOD,4789,read,124,N/A,515899392,-1,0.000507,4194304,-1,-1,-1,-1,1718735595.713910,0.070681,27.649500
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,524287999,MOD,4789,read,125,N/A,520093696,-1,0.000526,4194304,-1,-1,-1,-1,1718735595.715952,0.071207,27.651523
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,528482303,MOD,4789,read,126,N/A,524288000,-1,0.000612,4194304,-1,-1,-1,-1,1718735595.716778,0.071820,27.652263
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,532676607,MOD,4789,read,127,N/A,528482304,-1,0.000571,4194304,-1,-1,-1,-1,1718735595.717614,0.072391,27.653140
POSIX,1000,ip-172-31-89-93,1,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,read,128,N/A,532676608,-1,0.000550,4194304,-1,-1,-1,-1,1718735595.718348,0.072940,27.653896
POSIX,1000,ip-172-31-89-93,-1,N/A,0,-1,9223372036854775807,N/A,-1,MOD,4789,close,2,N/A,-1,-1,0.000005,-1,-1,-1,-1,-1,1718735595.718823,0.000446,27.654915
STDIO,1000,ip-172-31-89-93,-1,N/A,0,8,9223372036854775807,N/A,308,MOD,4789,write,7,N/A,309,-1,0.000001,0,-1,-1,-1,-1,1718735595.720396,0.000391,27.656493
POSIX,1000,ip-172-31-89-93,-1,/home/ubuntu/testFile.00000000,0,-1,9223372036854775807,/home/ubuntu/ior/src/ior,-1,MET,4789,open,3,darshan_data,-1,-1,0.000035,-1,-1,-1,-1,-1,1718735595.806918,0.000481,27.742981
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,129,N/A,0,-1,0.002404,4194304,-1,-1,-1,-1,1718735595.811314,27.281800,27.745008
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,130,N/A,4194304,-1,0.003021,4194304,-1,-1,-1,-1,1718735595.815751,27.284821,27.748828
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,131,N/A,8388608,-1,0.002090,4194304,-1,-1,-1,-1,1718735595.818332,27.286911,27.752339
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,132,N/A,12582912,-1,0.003581,4194304,-1,-1,-1,-1,1718735595.823280,27.290492,27.755796
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,133,N/A,16777216,-1,0.002133,4194304,-1,-1,-1,-1,1718735595.825913,27.292625,27.759877
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,134,N/A,20971520,-1,0.002353,4194304,-1,-1,-1,-1,1718735595.829701,27.294979,27.763445
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,135,N/A,25165824,-1,0.002127,4194304,-1,-1,-1,-1,1718735595.833202,27.297106,27.767173
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,136,N/A,29360128,-1,0.002769,4194304,-1,-1,-1,-1,1718735595.836470,27.299875,27.769799
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,137,N/A,33554432,-1,0.002086,4194304,-1,-1,-1,-1,1718735595.839679,27.301961,27.773691
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,138,N/A,37748736,-1,0.002249,4194304,-1,-1,-1,-1,1718735595.843306,27.304211,27.777154
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,139,N/A,41943040,-1,0.002115,4194304,-1,-1,-1,-1,1718735595.847031,27.306326,27.781014
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,140,N/A,46137344,-1,0.002819,4194304,-1,-1,-1,-1,1718735595.850334,27.309145,27.783612
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,141,N/A,50331648,-1,0.002079,4194304,-1,-1,-1,-1,1718735595.853479,27.311225,27.787497
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,142,N/A,54525952,-1,0.002191,4194304,-1,-1,-1,-1,1718735595.857031,27.313415,27.790938
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,143,N/A,58720256,-1,0.002040,4194304,-1,-1,-1,-1,1718735595.860784,27.315455,27.794842
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,144,N/A,62914560,-1,0.002248,4194304,-1,-1,-1,-1,1718735595.864362,27.317703,27.798211
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,145,N/A,67108864,-1,0.002050,4194304,-1,-1,-1,-1,1718735595.867393,27.319753,27.801441
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,146,N/A,71303168,-1,0.002179,4194304,-1,-1,-1,-1,1718735595.870985,27.321932,27.804904
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,147,N/A,75497472,-1,0.003118,4194304,-1,-1,-1,-1,1718735595.874592,27.325051,27.807571
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,148,N/A,79691776,-1,0.003331,4194304,-1,-1,-1,-1,1718735595.878713,27.328382,27.811480
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,149,N/A,83886080,-1,0.002163,4194304,-1,-1,-1,-1,1718735595.881116,27.330545,27.815050
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,150,N/A,88080384,-1,0.003184,4194304,-1,-1,-1,-1,1718735595.885351,27.333729,27.818265
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,151,N/A,92274688,-1,0.002090,4194304,-1,-1,-1,-1,1718735595.887710,27.335818,27.821718
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,152,N/A,96468992,-1,0.002105,4194304,-1,-1,-1,-1,1718735595.890954,27.337924,27.824947
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,153,N/A,100663296,-1,0.003301,4194304,-1,-1,-1,-1,1718735595.895362,27.341224,27.828159
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,154,N/A,104857600,-1,0.002153,4194304,-1,-1,-1,-1,1718735595.897889,27.343377,27.831834
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,155,N/A,109051904,-1,0.002810,4194304,-1,-1,-1,-1,1718735595.901030,27.346187,27.834317
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,156,N/A,113246208,-1,0.003258,4194304,-1,-1,-1,-1,1718735595.905494,27.349446,27.838334
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,157,N/A,117440512,-1,0.002994,4194304,-1,-1,-1,-1,1718735595.909006,27.352440,27.842109
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,158,N/A,121634816,-1,0.002067,4194304,-1,-1,-1,-1,1718735595.911486,27.354507,27.845516
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,159,N/A,125829120,-1,0.002163,4194304,-1,-1,-1,-1,1718735595.914929,27.356670,27.848863
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,160,N/A,130023424,-1,0.002341,4194304,-1,-1,-1,-1,1718735595.918920,27.359011,27.852677
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,161,N/A,134217728,-1,0.003152,4194304,-1,-1,-1,-1,1718735595.922511,27.362163,27.855457
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,162,N/A,138412032,-1,0.004337,4194304,-1,-1,-1,-1,1718735595.927033,27.366500,27.858794
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,163,N/A,142606336,-1,0.002882,4194304,-1,-1,-1,-1,1718735595.931424,27.369381,27.864640
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,164,N/A,146800640,-1,0.002387,4194304,-1,-1,-1,-1,1718735595.934652,27.371769,27.868362
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,165,N/A,150994944,-1,0.003620,4194304,-1,-1,-1,-1,1718735595.938467,27.375389,27.870945
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,166,N/A,155189248,-1,0.003008,4194304,-1,-1,-1,-1,1718735595.942233,27.378397,27.875322
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,167,N/A,159383552,-1,0.002953,4194304,-1,-1,-1,-1,1718735595.946400,27.381350,27.879544
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,168,N/A,163577856,-1,0.002633,4194304,-1,-1,-1,-1,1718735595.949966,27.383983,27.883430
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,169,N/A,167772160,-1,0.002165,4194304,-1,-1,-1,-1,1718735595.953882,27.386148,27.887815
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,170,N/A,171966464,-1,0.002330,4194304,-1,-1,-1,-1,1718735595.956710,27.388478,27.890478
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,171,N/A,176160768,-1,0.005269,4194304,-1,-1,-1,-1,1718735595.962177,27.393747,27.893006
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,172,N/A,180355072,-1,0.002094,4194304,-1,-1,-1,-1,1718735595.964487,27.395841,27.898491
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,173,N/A,184549376,-1,0.002260,4194304,-1,-1,-1,-1,1718735595.967692,27.398100,27.901530
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,174,N/A,188743680,-1,0.003216,4194304,-1,-1,-1,-1,1718735595.972568,27.401317,27.905449
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,175,N/A,192937984,-1,0.002166,4194304,-1,-1,-1,-1,1718735595.974922,27.403483,27.908853
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,176,N/A,197132288,-1,0.002744,4194304,-1,-1,-1,-1,1718735595.978163,27.406227,27.911516
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,177,N/A,201326592,-1,0.002101,4194304,-1,-1,-1,-1,1718735595.981566,27.408328,27.915563
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,178,N/A,205520896,-1,0.002383,4194304,-1,-1,-1,-1,1718735595.984813,27.410711,27.918527
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,179,N/A,209715200,-1,0.003339,4194304,-1,-1,-1,-1,1718735595.989431,27.414049,27.922190
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,180,N/A,213909504,-1,0.002027,4194304,-1,-1,-1,-1,1718735595.991945,27.416077,27.926016
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,181,N/A,218103808,-1,0.052145,4194304,-1,-1,-1,-1,1718735596.044414,27.468222,27.928367
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,182,N/A,222298112,-1,0.095331,4194304,-1,-1,-1,-1,1718735596.141369,27.563554,27.982136
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,183,N/A,226492416,-1,0.110309,4194304,-1,-1,-1,-1,1718735596.253446,27.673862,28.079235
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,184,N/A,230686720,-1,0.110548,4194304,-1,-1,-1,-1,1718735596.365516,27.784410,28.191066
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,185,N/A,234881024,-1,0.132354,4194304,-1,-1,-1,-1,1718735596.499396,27.916764,28.303140
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,186,N/A,239075328,-1,0.135288,4194304,-1,-1,-1,-1,1718735596.638370,28.052052,28.439180
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,187,N/A,243269632,-1,0.158540,4194304,-1,-1,-1,-1,1718735596.799346,28.210591,28.576904
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,188,N/A,247463936,-1,0.139597,4194304,-1,-1,-1,-1,1718735596.941419,28.350188,28.737920
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,189,N/A,251658240,-1,0.152352,4194304,-1,-1,-1,-1,1718735597.096765,28.502540,28.880510
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,190,N/A,255852544,-1,0.180726,4194304,-1,-1,-1,-1,1718735597.277605,28.683266,29.032977
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,191,N/A,260046848,-1,0.167324,4194304,-1,-1,-1,-1,1718735597.445346,28.850590,29.214120
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,192,N/A,264241152,-1,0.158785,4194304,-1,-1,-1,-1,1718735597.605423,29.009375,29.382735
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,193,N/A,268435456,-1,0.172127,4194304,-1,-1,-1,-1,1718735597.777647,29.181502,29.541617
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,194,N/A,272629760,-1,0.179696,4194304,-1,-1,-1,-1,1718735597.957624,29.361198,29.714025
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,195,N/A,276824064,-1,0.185243,4194304,-1,-1,-1,-1,1718735598.144348,29.546441,29.895203
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,196,N/A,281018368,-1,0.178654,4194304,-1,-1,-1,-1,1718735598.323421,29.725096,30.080864
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,197,N/A,285212672,-1,0.187020,4194304,-1,-1,-1,-1,1718735598.510726,29.912116,30.259803
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,198,N/A,289406976,-1,0.195528,4194304,-1,-1,-1,-1,1718735598.706664,30.107643,30.447234
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,199,N/A,293601280,-1,0.183266,4194304,-1,-1,-1,-1,1718735598.890354,30.290910,30.643185
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,200,N/A,297795584,-1,0.175643,4194304,-1,-1,-1,-1,1718735599.066426,30.466553,30.826881
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,201,N/A,301989888,-1,0.185480,4194304,-1,-1,-1,-1,1718735599.253403,30.652033,31.004021
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,202,N/A,306184192,-1,0.205480,4194304,-1,-1,-1,-1,1718735599.460375,30.857513,31.190992
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,203,N/A,310378496,-1,0.189358,4194304,-1,-1,-1,-1,1718735599.651633,31.046870,31.398373
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,204,N/A,314572800,-1,0.197886,4194304,-1,-1,-1,-1,1718735599.849826,31.244757,31.588037
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,205,N/A,318767104,-1,0.196179,4194304,-1,-1,-1,-1,1718735600.046408,31.440936,31.786326
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,206,N/A,322961408,-1,0.197760,4194304,-1,-1,-1,-1,1718735600.244380,31.638696,31.982718
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,207,N/A,327155712,-1,0.200639,4194304,-1,-1,-1,-1,1718735600.446356,31.839335,32.181814
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,208,N/A,331350016,-1,0.196762,4194304,-1,-1,-1,-1,1718735600.644429,32.036097,32.383765
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,209,N/A,335544320,-1,0.206537,4194304,-1,-1,-1,-1,1718735600.851405,32.242634,32.580966
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,210,N/A,339738624,-1,0.206557,4194304,-1,-1,-1,-1,1718735601.058387,32.449191,32.787927
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,211,N/A,343932928,-1,0.206624,4194304,-1,-1,-1,-1,1718735601.265516,32.655815,32.994990
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,212,N/A,348127232,-1,0.197508,4194304,-1,-1,-1,-1,1718735601.463472,32.853323,33.202062
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,213,N/A,352321536,-1,0.205445,4194304,-1,-1,-1,-1,1718735601.670408,33.058768,33.401061
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,214,N/A,356515840,-1,0.206348,4194304,-1,-1,-1,-1,1718735601.877385,33.265116,33.607135
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,215,N/A,360710144,-1,0.205430,4194304,-1,-1,-1,-1,1718735602.084361,33.470546,33.815028
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,216,N/A,364904448,-1,0.198133,4194304,-1,-1,-1,-1,1718735602.284767,33.668679,34.022732
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,217,N/A,369098752,-1,0.205692,4194304,-1,-1,-1,-1,1718735602.490901,33.874371,34.221307
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,218,N/A,373293056,-1,0.205137,4194304,-1,-1,-1,-1,1718735602.696668,34.079509,34.427629
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,219,N/A,377487360,-1,0.205157,4194304,-1,-1,-1,-1,1718735602.903360,34.284665,34.634301
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,220,N/A,381681664,-1,0.197632,4194304,-1,-1,-1,-1,1718735603.101432,34.482297,34.839898
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,221,N/A,385875968,-1,0.205473,4194304,-1,-1,-1,-1,1718735603.308700,34.687770,35.039324
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,222,N/A,390070272,-1,0.207107,4194304,-1,-1,-1,-1,1718735603.516602,34.894877,35.245593
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,223,N/A,394264576,-1,0.205237,4194304,-1,-1,-1,-1,1718735603.723337,35.100114,35.454197
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,224,N/A,398458880,-1,0.205937,4194304,-1,-1,-1,-1,1718735603.930802,35.306051,35.660963
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,225,N/A,402653184,-1,0.196288,4194304,-1,-1,-1,-1,1718735604.127411,35.502339,35.867221
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,226,N/A,406847488,-1,0.206803,4194304,-1,-1,-1,-1,1718735604.334666,35.709142,36.063960
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,227,N/A,411041792,-1,0.206254,4194304,-1,-1,-1,-1,1718735604.541363,35.915396,36.271207
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,228,N/A,415236096,-1,0.204734,4194304,-1,-1,-1,-1,1718735604.748346,36.120130,36.479709
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,229,N/A,419430400,-1,0.199610,4194304,-1,-1,-1,-1,1718735604.948413,36.319740,36.684901
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,230,N/A,423624704,-1,0.205724,4194304,-1,-1,-1,-1,1718735605.156472,36.525463,36.886846
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,231,N/A,427819008,-1,0.210582,4194304,-1,-1,-1,-1,1718735605.367366,36.736046,37.092881
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,232,N/A,432013312,-1,0.205270,4194304,-1,-1,-1,-1,1718735605.574888,36.941316,37.305716
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,233,N/A,436207616,-1,0.197136,4194304,-1,-1,-1,-1,1718735605.772427,37.138452,37.511388
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,234,N/A,440401920,-1,0.206914,4194304,-1,-1,-1,-1,1718735605.979676,37.345366,37.708859
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,235,N/A,444596224,-1,0.224251,4194304,-1,-1,-1,-1,1718735606.204373,37.569618,37.916219
POSIX,1000,ip-172-31-89-93,2,N/A,0,-1,9223372036854775807,N/A,536870911,MOD,4789,write,236,N/A,448790528,-1,0.213552,4194304,-1,-1,-1,-1,1718735606.418349,37.783170,38.140894
